2019年08月11日 13:16,颜色:红色尺码:L,衣服面料很好，款式很漂亮，价格实惠
2019年08月17日 10:37,颜色:红色尺码:L,衣服款式瞠尚大气，面料柔软舒适，上身帅气。
2019年08月17日 23:31,颜色:红色尺码:3XL,衣服质量很好，非常好看，客服推荐的尺码也很合适，穿上也很舒服
2019年08月12日 19:21,颜色:蓝色尺码:XL,T恤收到了，穿着很合身，面料很好，尺码标准，五星好评
2019年08月20日 09:16,颜色:红色尺码:XL,面料柔软舒适，和描述的一样，颜色很喜欢，码数也合适
2019年07月30日 16:55,颜色:红色尺码:XL,很喜欢条纹T恤，穿着帅气，面料舒服，手感好，做工精致
2019年08月14日 11:18,颜色:红色尺码:L,面料舒服，款式好看，上身效果不错，穿着很百搭，满意
2019年08月17日 17:53,颜色:红色尺码:XL,衣服上身效果很好，版型也不错，面料很好
2019年08月11日 22:15,颜色:蓝色尺码:XL,是纯棉的，面料很舒服，上身效果不错，
2019年08月03日 23:48,颜色:红色尺码:2XL,收到了，迫不及待地试了一下码数刚好，条纹时经典。
2019年07月29日 22:31,颜色:红色尺码:M,衣服今刚收到，打开一看老公试了一下挺帅的。质量第一
2019年08月02日 07:47,颜色:绿色尺码:L,宝贝收到了，不错的，颜色和款式都喜欢，料子也舒服！
2019年08月04日 12:55,颜色:红色尺码:L,条纹短袖收到了  很喜欢 款式简单大方时尚  满意！
2019年08月12日 07:00,颜色:绿色尺码:3XL,质量好，穿上合适，面料软，不起球！
2019年08月18日 09:15,颜色:红色尺码:L,衣服颜色正无色差，修身效果好，穿起来显得很有气质，好评
2019年08月10日 18:32,颜色:红色尺码:XL,衣服面料很好，穿出来效果蛮好看的
2019年07月29日 13:22,颜色:红色尺码:XL,衣服收到了，大小合适，上身效果不错，很喜欢
2019年08月14日 10:05,颜色:红色尺码:2XL,不错，上身很帅气。
2019年08月13日 12:30,颜色:红色尺码:2XL,客服耐心，发货很快，布料舒服，他非常喜欢
2019年08月14日 10:25,颜色:红色尺码:XL,收到了，质量很好，满意的一次购物
2019年08月13日 11:08,颜色:红色尺码:L,不错的，很满意，有需要下次还会来的
2019年08月16日 23:58,颜色:蓝色尺码:2XL,衣服质量很好，很喜欢，好评
2019年08月02日 09:05,颜色:红色尺码:L,宝贝收到了，超级好，赞赞赞
2019年08月03日 23:09,颜色:红色尺码:L,宝贝收到了。很喜欢，是我想要的！
2019年08月03日 22:56,颜色:红色尺码:XL,宝贝收到了，很喜欢，是我想要的！
2019年08月05日 08:34,颜色:红色尺码:L,五星好评好评好评好评好评
2019年08月15日 21:45,颜色:红色尺码:L,五分好评
2019年08月10日 09:32,颜色:红色尺码:XL,满意好评！
2019年08月12日 10:56,颜色:红色尺码:L,到货了，质量不错，满意
2019年08月17日 21:40,颜色:蓝色尺码:4XL,满意的一次购物，物流也挺快的，不错
2019年08月08日 10:36,颜色:红色尺码:L,我很喜欢
2019年08月02日 17:06,颜色:红色尺码:XL,喜欢，很好
2019年08月07日 17:01,颜色:蓝色尺码:3XL,质量不错
2019年07月28日 19:40,颜色:红色尺码:M,质量很好
2019年08月09日 19:32,颜色:红色尺码:M,质量很好
2019年07月29日 16:49,颜色:红色尺码:XL,非常满意
2019年06月30日 09:58,颜色:红色尺码:XL,衣服收到了，款式好看质量不错，面料手感柔软，穿上大小合适，码数挺正的，做工很细致，上身很舒适，透气性也很好，颜色也昱白，搭配衣服也百搭，很喜欢满意，值得购买推荐，给予好评！赞了
2019年07月27日 15:52,颜色:红色尺码:2XL,体恤衫质量挺好，布料柔软舒适，样式好看，帅气阳光。洗了也没有掉色。挺喜欢的
2019年07月13日 02:32,颜色:红色尺码:XL,面料柔软舒适，是薄款透气性好尺寸合适，上身效果很棒，帅呆了穿着也精神，满意！
2019年07月21日 18:44,颜色:红色尺码:3XL,尺码标准，已试穿较合身，花纹时尚，适合年轻人。纯棉面料透气吸汗，满意。
2019年07月02日 15:37,颜色:蓝色尺码:L,短袖买给老公的，穿着很帅气，客服推荐的尺码刚好。而且面料超舒服，很有大牌的范。
2019年07月22日 12:13,颜色:红色尺码:2XL,质量不错   面料穿着也很舒适   价格实惠  非常满意
2019年06月28日 11:22,颜色:红色尺码:XL,衣服穿着挺透气的，面料可以，尺码合适，满意
2019年07月08日 12:05,颜色:红色尺码:4XL,面料穿着舒服透气，尺码合适
2019年07月02日 12:09,颜色:蓝色尺码:2XL,款式好看，面料透气，穿上很舒服，也比较帅气
2019年07月23日 14:36,颜色:蓝色尺码:2XL,码数标准，穿着很合身，条纹的耐看
2019年06月30日 22:43,颜色:红色尺码:L,面料品质：面料柔软亲肤，款式简约大方，穿着很舒适，很喜欢 
2019年07月05日 16:27,颜色:绿色尺码:2XL,短袖质量特别好，穿着很舒服，很帅气，颜色也正，很不错，布料很软很舒服
2019年07月05日 23:01,颜色:红色尺码:L,衣服质量很好，穿上大小合适，孩子喜欢
2019年06月30日 11:13,颜色:绿色尺码:XL,面料不错，号码标准，上身效果很好，穿上很舒服！
2019年07月04日 10:49,颜色:红色尺码:XL,全棉体恤，薄厚适中，尺码标准，穿着合身，
2019年07月22日 10:51,颜色:红色尺码:L,衣服质量很好，做工精细没有线头，穿着舒适，老公很喜欢，十分帅气
2019年07月25日 16:35,颜色:蓝色尺码:2XL,上身效果好看。非常满意，颜色是好看的。好看的图案，质量很不错，面料很柔软
2019年07月17日 10:03,颜色:蓝色尺码:3XL,超级喜欢这款条纹的POLO衫，老公穿上显得人特别的精神，价格也合理，超级喜欢，还会继续关注的
2019年07月11日 09:08,颜色:红色尺码:XL,收到衣服真的很满意！质量很好！上身效果好！面料舒服！非常合身！快递也比较快！服务真的好好
2019年07月27日 14:25,颜色:红色尺码:L,衣服穿着很舒服，洗了也不掉色，不缩水
2019年07月26日 09:41,颜色:红色尺码:M,穿上很合身 款式洋气 面料做工都很好 很满意
2019年07月17日 19:06,颜色:蓝色尺码:2XL,东西收到了包装严实，看着舒服挺满意的，穿着舒服没毛病
2019年07月14日 21:00,颜色:绿色尺码:XL,质量做工都很好，跟卖家描述的一样，特别满意
2019年07月03日 12:54,颜色:红色尺码:XL,兄弟挺喜欢的，说穿着好看，面料挺舒服的。
2019年06月30日 20:46,颜色:红色尺码:XL,衣服面料还可以码数标准而且质量挺好
2019年06月29日 17:48,颜色:绿色尺码:3XL,宝贝收到颜色很正 质量很好 上身效果不错百搭
2019年07月24日 08:29,颜色:红色尺码:2XL,衣服收到穿着刚刚好料子不错
2019年07月11日 06:57,颜色:蓝色尺码:XL,收到了，面料穿着舒服，透气性好，满意。
2019年07月20日 07:54,颜色:红色尺码:2XL,面料柔软穿着舒服，上身效果不错，满意好评
2019年07月25日 21:31,颜色:红色尺码:XL,刚刚试穿过，大小正好，面料做工非常好，下次还会购买。
2019年07月24日 17:35,颜色:红色尺码:2XL,衣服料子舒适，做工很好，款式简约时尚，不错！
2019年07月23日 16:55,颜色:红色尺码:XL,短袖质量不错，穿上很舒服，实物图片与卖家描述一致，物流很快，好评。
2019年07月24日 22:23,颜色:红色尺码:XL,衣服款式时尚，穿着帅气有型，面料也很舒服。非常喜欢
2019年06月29日 11:25,颜色:红色尺码:M,短袖收到了 很喜欢 款式漂亮 穿着舒服！
2019年07月25日 20:46,颜色:蓝色尺码:2XL,料子很舒服，很凉快，材质不错
2019年07月03日 14:38,颜色:绿色尺码:2XL,面料挺舒服的，没有色差上身效果不错
2019年07月27日 09:49,颜色:红色尺码:2XL,T恤衫，颜色很好看，款式简单大方，穿着很帅气。
2019年07月11日 09:48,颜色:绿色尺码:XL,半袖已经收到了，质量很好，一分钱一分货，面料摸着柔肤舒服，满意
2019年07月19日 20:46,颜色:蓝色尺码:3XL,衣服质量不错，款式帅气又时尚，做工也精细。
2019年07月04日 00:16,颜色:红色尺码:L,衣服穿着很舒服，颜色好看，没有色差。正品推荐！
2019年06月30日 23:18,颜色:绿色尺码:XL,穿着舒适，大小刚好，奔三了，老婆夸显年轻！
2019年07月03日 10:27,颜色:红色尺码:M,衣服质量很好样式也很好看老公特别喜欢
2019年06月28日 03:40,颜色:红色尺码:M,面料非常舒服，比想象中来的好，老公非常喜欢😊赞👍给五星。
2019年07月11日 21:10,颜色:红色尺码:XL,衣服款式好看，穿着显年轻，老公很喜欢
2019年07月22日 18:31,,"评价方未及时做出评价,系统默认好评!"
2019年07月09日 11:49,颜色:红色尺码:2XL,衣服收到料子柔软大小刚刚好
2019年07月03日 14:36,颜色:绿色尺码:XL,短袖已经收到了，质量很赞，上身效果很棒！
2019年07月16日 19:41,颜色:蓝色尺码:2XL,面料很好，穿着也很舒服，175身高买的XXL很合适。
2019年06月28日 02:21,颜色:红色尺码:4XL,不错哦，版型好看，款式好看，面料柔软又舒适
2019年06月28日 08:02,颜色:绿色尺码:3XL,款式好看，面料柔软，洗水也没有硬梆梆的。满意。
2019年07月06日 18:30,颜色:蓝色尺码:XL,衣服版型不错、质量好、尺码准、物有所值
2019年07月14日 09:09,颜色:红色尺码:L,衣服上身效果不错，大小很合身
